Scripps_ID,shipment,received,Sample_ID,Collection date,Species,Sample type,Address,Country,State,County,City,Zip,Latitude,Longitude,PCR CT,cDNA,PCR,Library prep,Sequenced,# of Reads,% CDS covered,Mean coverage depth,Seq. complete?,gap primers,BioSample Accession,Nucleotide Accession
W0935,,,2011-01457,2011,,Mosquito Pool,,USA,WA,Grant Co.,,,,,30.34,yes,yes,yes,yes,474,32.63%,9.6,,,,
W0936,,,2014-00295,2014,,Mosquito Pool,,USA,OR,Malheur,,,,,32.06,yes,yes,yes,yes,226256,71.01%,871.3,,,,
W0937,,,2014-00660,2014,,Mosquito Pool,,USA,OR,Malheur,,,,,28.63,yes,yes,yes,yes,345556,93.65%,3052.0,,,,
W0938,,,2015-00846,2015,,Mosquito Pool,,USA,WA,Franklin,,,,,28.16,yes,yes,yes,yes,456006,82.62%,3221.6,,,,
W0939,,,2015-01477,2015,,Mosquito Pool,,USA,WA,Grant,,,,,31.27,yes,yes,yes,yes,425092,97.75%,3640.0,,,,
W0940,,,2016-00992,2016,,Mosquito Pool,,USA,WA,Grant,,,,,22.08,yes,yes,yes,yes,472765,100.00%,3797.3,,,,
W0941,,,2016-01640,2016,,Mosquito Pool,,USA,WA,Grant,,,,,30.85,yes,yes,yes,yes,630529,100.00%,4442.3,,,,
W0942,,,2016-02181,2016,,Mosquito Pool,,USA,OR,Jackson,,,,,27.57,yes,yes,yes,yes,413379,100.00%,4120.4,,,,
W0943,,,2016-02497,2016,Crow,Brain,,USA,OR,Josephine,,,,,21.2,yes,yes,yes,yes,409185,100.00%,3747.9,,,,
W0944,,,2017-00988,2017,,Mosquito Pool,,USA,OR,Umatilla,,,,,28.65,yes,yes,yes,yes,411818,100.00%,3836.8,,,,
W0945,,,2017-01348,2017,,Mosquito Pool,,USA,WA,Grant,,,,,23.33,yes,yes,yes,yes,283131,100.00%,2912.7,,,,
W0946,,,2017-01736,2017,Swainson's Hawk,Brain,,USA,OR,Klamath,,,,,23.79,yes,yes,yes,yes,435047,100.00%,3277.2,,,,
W0947,,,2018-01636,2018,,Mosquito Superpool,,USA,OR,Morrow,,,,,31.15,yes,yes,yes,yes,573101,98.46%,4278.8,,,,
W0948,,,2018-02024,2018,,Mosquito Pool,,USA,OR,Umatilla,,,,,23.37,yes,yes,yes,yes,547077,100.00%,3908.5,,,,
W0949,,,2018-03125,2018,,Mosquito Pool,,USA,OR,Morrow,,,,,28.06,yes,yes,yes,yes,502178,99.43%,4048.3,,,,
W0950,,,1309050020,2013-09-04,Cx. salinarius,,,USA,NH,Rockingham,New Castle,,,,,yes,yes,yes,yes,,,,,,,
W0951,,,1310030042,2013-10-01,Cs. melanura,,,USA,NH,Rockingham,Brentwood,,,,,yes,yes,yes,yes,,,,,,,
W0952,,,1509110048,2015-09-09,Cx. restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0953,,,1509160097,2015-09-10,Cs. morsitans,,,USA,NH,Rockingham,East Kingston,,,,,yes,yes,yes,yes,,,,,,,
W0954,,,1708040034,2017-07-31,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0955,,,1708040067,2017-08-01,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0956,,,1708110012,2017-08-04,Cx. restuans,,,USA,NH,Cheshire,Keene,,,,,yes,yes,yes,yes,,,,,,,
W0957,,,1708160178,2017-08-10,Cx. pipiens,,,USA,NH,Hillsborough,Nashua,,,,,yes,yes,yes,yes,,,,,,,
W0958,,,1709130182,2017-09-12,Cx. salinarius,,,USA,NH,Rockingham,Rye,,,,,yes,yes,yes,yes,,,,,,,
W0959,,,1709210004,2017-09-15,Cs. melanura,,,USA,NH,Rockingham,Exeter,,,,,yes,yes,yes,yes,,,,,,,
W0960,,,1709210066,2017-09-19,Cs. melanura,,,USA,NH,Strafford,Madbury,,,,,yes,yes,yes,yes,,,,,,,
W0961,,,1710110064,2017-10-05,Cs. melanura,,,USA,NH,Rockingham,East Kingston,,,,,yes,yes,yes,yes,,,,,,,
W0962,,,1710110081,2017-10-05,Cs. melanura,,,USA,NH,Rockingham,Danville,,,,,yes,yes,yes,yes,,,,,,,
W0963,,,1807200027,2018-07-16,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0964,,,1808100059,2018-08-07,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0965,,,1808140082,2018-08-09,Cq. perturbans,,,USA,NH,Rockingham,Salem,,,,,yes,yes,yes,yes,,,,,,,
W0966,,,1808200012,2018-08-13,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0967,,,1808200031,2018-08-13,Ae. cinereus,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0968,,,1808200033,2018-08-13,Cq. perturbans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0969,,,1808200057,2018-08-14,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0970,,,1808230144,2018-08-20,Cx. pipiens/restuans,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0971,,,1808230268,2018-08-16,Cx. pipiens,,,USA,NH,Hillsborough,Nashua,,,,,yes,yes,yes,yes,,,,,,,
W0972,,,1808230374,2018-08-16,Cx. salinarius,,,USA,NH,Cheshire,Keene,,,,,yes,yes,yes,yes,,,,,,,
W0973,,,1808240039,2018-08-22,Oc. canadensis,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0974,,,1808240051,2018-08-22,Ps. ferox,,,USA,NH,Hillsborough,Manchester,,,,,yes,yes,yes,yes,,,,,,,
W0975,,,1808300206,2018-08-28,Cx. pipiens,,,USA,NH,Rockingham,North Hampton,,,,,yes,yes,yes,yes,,,,,,,
W0976,,,1809050088,2018-08-28,Cx. salinarius,,,USA,NH,Rockingham,Rye,,,,,yes,yes,yes,yes,,,,,,,
W0977,,,1809060023,2018-08-30,Cx. pipiens,,,USA,NH,Hillsborough,Nashua,,,,,yes,yes,yes,yes,,,,,,,
W0978,,,1809060033,2018-08-30,Cx. pipiens,,,USA,NH,Hillsborough,Nashua,,,,,yes,yes,yes,yes,,,,,,,
W0979,,,1809130129,2018-09-04,Cx. salinarius,,,USA,NH,Rockingham,Londonderry,,,,,yes,yes,yes,yes,,,,,,,
W0980,,,1809130222,2018-09-11,Cx. salinarius,,,USA,NH,Rockingham,Londonderry,,,,,yes,yes,yes,yes,,,,,,,
W0981,,,1809130232,2018-09-11,Cs. melanura,,,USA,NH,Rockingham,Candia,,,,,yes,yes,yes,yes,,,,,,,
W0982,,,1809130239,2018-09-11,Ae. cinereus,,,USA,NH,Rockingham,Candia,,,,,yes,yes,yes,yes,,,,,,,
W0983,,,1809130275,2018-09-11,Cs. melanura,,,USA,NH,Rockingham,Raymond,,,,,yes,yes,yes,yes,,,,,,,
W0984,,,1809200002,2018-09-11,Cs. melanura,,,USA,NH,Rockingham,Sandown,,,,,yes,yes,yes,yes,,,,,,,
W0985,,,1809200048,2018-09-13,Cs. melanura,,,USA,NH,Rockingham,Newton,,,,,yes,yes,yes,yes,,,,,,,
W0986,,,1809200183,2018-09-18,Cx. salinarius,,,USA,NH,Rockingham,Rye,,,,,yes,yes,yes,yes,,,,,,,
W0987,,,1809200184,2018-09-18,Cs. melanura,,,USA,NH,Rockingham,Rye,,,,,yes,yes,yes,yes,,,,,,,
W0988,,,1809200323,2018-09-18,Cx. restuans,,,USA,NH,Rockingham,Kensington,,,,,yes,yes,yes,yes,,,,,,,
W0989,,,1810030033,2018-09-27,Cx. pipiens,,,USA,NH,Cheshire,Keene,,,,,yes,yes,yes,yes,,,,,,,
W0990,,,1810100037,2018-10-04,Cs. morsitans,,,USA,NH,Rockingham,Newton,,,,,yes,yes,yes,yes,,,,,,,
W0991,,,145-0227,2017-05-31,Culex restuans,,,USA,MI,Saginaw,,48734,,,,,,,,,,,,,,
W0992,,,145-0365,2017-06-12,Culex spp,,,USA,MI,Saginaw,,48604,,,,,,,,,,,,,,
W0993,,,145-0487,2017-06-20,Culex spp,,,USA,MI,Saginaw,,48604,,,,,,,,,,,,,,
W0994,,,145-1041,2017-08-07,Culex pipiens,,,USA,MI,Saginaw,,48604,,,,,,,,,,,,,,
W0995,,,145-1093,2017-08-11,Culex pipiens,,,USA,MI,Saginaw,,48602,,,,,,,,,,,,,,
W0996,,,145-1137,2017-08-15,Culex spp,,,USA,MI,Saginaw,,48603,,,,,,,,,,,,,,
W0997,,,145-1138,2017-08-15,Culex pipiens,,,USA,MI,Saginaw,,48638,,,,,,,,,,,,,,
W0998,,,145-1175,2017-08-18,Culex spp,,,USA,MI,Saginaw,,48417,,,,,,,,,,,,,,
W0999,,,145-1268,2017-08-28,Culex spp,,,USA,MI,Saginaw,,48626,,,,,,,,,,,,,,
W1000,,,145-1286,2017-08-30,Culex pipiens,,,USA,MI,Saginaw,,48604,,,,,,,,,,,,,,
W1001,,,145-1287,2017-08-30,Culex pipiens,,,USA,MI,Saginaw,,48604,,,,,,,,,,,,,,
W1002,,,145-1381,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1003,,,145-1382,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1004,,,145-1383,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1005,,,145-1402,2017-09-22,Culex pipiens,,,USA,MI,Saginaw,,48601,,,,,,,,,,,,,,
W1006,,,145-1403,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1007,,,145-1404,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1008,,,145-1405,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1009,,,145-1406,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1010,,,145-1409,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1011,,,145-1410,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1012,,,145-1411,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1013,,,145-1412,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1014,,,145-1415,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1015,,,145-1417,2017-09-20,Culex pipiens,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1016,,,145-1418,2017-09-20,Culex erraticus,,,USA,MI,Saginaw,,48623,,,,,,,,,,,,,,
W1017,,,65-37,2017-07-17,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1018,,,65-42,2017-08-01,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1019,,,65-43,2017-08-01,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1020,,,65-47,2017-08-15,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1021,,,65-49,2017-08-15,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1022,,,65-51,2017-08-15,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1023,,,65-54,2017-08-21,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1024,,,65-56,2017-08-29,Culex Spp.,,,USA,MI,Ingham,,48912,,,,,,,,,,,,,,
W1025,,,17-282,2019-07-17,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1026,,,17-372,2019-08-04,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1027,,,17-385,2019-08-04,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1028,,,17-402,2019-08-09,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1029,,,17-409,2019-08-11,Culex Spp.,,,USA,MI,Bay,,48732,,,,,,,,,,,,,,
W1030,,,17-412,2019-08-11,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1031,,,17-417,2019-08-11,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1032,,,17-420,2019-08-11,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1033,,,17-421,2019-08-11,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1034,,,17-431,2019-08-16,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1035,,,17-432,2019-08-18,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1036,,,17-433,2019-08-18,Culex Spp.,,,USA,MI,Bay,,48708,,,,,,,,,,,,,,
W1037,,,17-442,2019-08-18,Culex Spp.,,,USA,MI,Bay,,48631,,,,,,,,,,,,,,
W1038,,,17-447,2019-08-25,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1039,,,17-450,2019-08-25,Culex Spp.,,,USA,MI,Bay,,48650,,,,,,,,,,,,,,
W1040,,,17-459,2019-08-25,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1041,,,17-463,2019-09-01,Culex Spp.,,,USA,MI,Bay,,48706,,,,,,,,,,,,,,
W1042,,,157-0016,2017-06-14,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1043,,,157-0082,2017-06-22,Culex pipiens-restuans,,,USA,MI,Tuscola,,48726,,,,,,,,,,,,,,
W1044,,,157-0126,2017-07-05,Culex pipiens-restuans,,,USA,MI,Tuscola,,48723,,,,,,,,,,,,,,
W1045,,,157-0150,2017-07-06,Culex pipiens-restuans,,,USA,MI,Tuscola,,48758,,,,,,,,,,,,,,
W1046,,,157-0221,2017-07-11,Culex pipiens-restuans,,,USA,MI,Tuscola,,48741,,,,,,,,,,,,,,
W1047,,,157-0248,2017-07-17,Culex pipiens-restuans,,,USA,MI,Tuscola,,48735,,,,,,,,,,,,,,
W1048,,,157-0255,2017-07-17,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1049,,,157-0265,2017-07-18,Culex pipiens-restuans,,,USA,MI,Tuscola,,48723,,,,,,,,,,,,,,
W1050,,,157-0281,2017-07-19,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1051,,,157-0282,2017-07-19,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1052,,,157-0298,2017-07-20,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1053,,,157-0324,2017-07-24,Culex pipiens-restuans,,,USA,MI,Tuscola,,48735,,,,,,,,,,,,,,
W1054,,,157-0325,2017-07-24,Culex pipiens-restuans,,,USA,MI,Tuscola,,48735,,,,,,,,,,,,,,
W1055,,,157-0328,2017-07-24,Culex pipiens-restuans,,,USA,MI,Tuscola,,48735,,,,,,,,,,,,,,
W1056,,,157-0369,2017-07-26,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1057,,,157-0376,2017-07-26,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1058,,,157-0404,2017-07-27,Culex pipiens-restuans,,,USA,MI,Tuscola,,48758,,,,,,,,,,,,,,
W1059,,,157-0405,2017-07-27,Culex pipiens-restuans,,,USA,MI,Tuscola,,48758,,,,,,,,,,,,,,
W1060,,,157-0407,2017-07-27,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1061,,,157-0021,2017-06-14,Culex pipiens-restuans,,,USA,MI,Tuscola,,48723,,,,,,,,,,,,,,
W1062,,,157-0433,2017-08-02,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1063,,,157-0446,2017-08-03,Culex pipiens-restuans,,,USA,MI,Tuscola,,48758,,,,,,,,,,,,,,
W1064,,,157-0449,2017-08-03,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1065,,,157-0461,2017-08-07,Culex pipiens-restuans,,,USA,MI,Tuscola,,48758,,,,,,,,,,,,,,
W1066,,,157-0481,2017-08-09,Culex pipiens-restuans,,,USA,MI,Tuscola,,48746,,,,,,,,,,,,,,
W1067,,,157-0488,2017-08-10,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1068,,,157-0501,2017-08-14,Culex pipiens-restuans,,,USA,MI,Tuscola,,48735,,,,,,,,,,,,,,
W1069,,,157-0525,2017-08-23,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1070,,,157-0527,2017-08-23,Culex pipiens-restuans,,,USA,MI,Tuscola,,48768,,,,,,,,,,,,,,
W1071,,,157-0531,2017-08-24,Culex pipiens-restuans,,,USA,MI,Tuscola,,48757,,,,,,,,,,,,,,
W1072,,,017-0558,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1073,,,017-0565,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1074,,,017-0568,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1075,,,017-0570,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1076,,,017-0574,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1077,,,017-0594,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1078,,,017-0401,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1079,,,017-0409,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1080,,,017-0415,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1081,,,017-0508,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1082,,,017-0516,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1083,,,017-0518,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1084,,,017-0557,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1085,,,017-1238,2017-09-21,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1086,,,017-0277,2017-07-19,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1087,,,017-1222,2017-09-21,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1088,,,017-0035,2017-06-14,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1089,,,017-0267,2017-07-14,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1090,,,017-0692,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1091,,,017-0407,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1092,,,017-0412,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1093,,,017-0441,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1094,,,017-0444,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1095,,,017-0540,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1096,,,017-0546,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1097,,,017-0559,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1098,,,017-0561,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1099,,,017-0562,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1100,,,017-0575,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1101,,,017-0576,N/A,Culex pipiens- restuans,,,USA,MI,Lake,,,,,,,,,,,,,,,,
W1102,,,017-0580,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1103,,,017-1212,2017-09-21,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1104,,,017-1213,2017-09-21,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1105,,,017-1217,2017-09-21,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1106,,,017-0157,2017-06-29,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1107,,,017-0352,2017-07-21,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1108,,,017-0422,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1109,,,017-0424,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1110,,,017-0425,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1111,,,017-0427,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1112,,,017-0428,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1113,,,017-0720,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1114,,,017-0721,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1115,,,017-0724,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1116,,,017-0831,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1117,,,017-0838,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1118,,,017-0949,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1119,,,017-0950,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1120,,,017-0951,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1121,,,017-0952,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1122,,,017-0953,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1123,,,017-0957,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1124,,,017-0961,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1125,,,017-1035,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1126,,,017-1036,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1127,,,017-1041,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1128,,,017-1042,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1129,,,017-1118,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1130,,,017-1178,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1131,,,017-1179,N/A,Culex pipiens- restuans,,,USA,IL,Kane,,,,,,,,,,,,,,,,
W1132,,,017-0584,,Culex pipiens- restuans,,,USA,IL,Will,,,,,,,,,,,,,,,,
W1133,,,017-0837,N/A,Culex pipiens- restuans,,,USA,IL,Will,,,,,,,,,,,,,,,,
W1134,,,017-0955,N/A,Culex pipiens- restuans,,,USA,IL,Will,,,,,,,,,,,,,,,,
W1135,,,017-1121,N/A,Culex pipiens- restuans,,,USA,IL,Will,,,,,,,,,,,,,,,,
W1136,,,017-1181,N/A,Culex pipiens- restuans,,,USA,IL,Will,,,,,,,,,,,,,,,,
W1137,,,017-0222,2017-07-13,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1138,,,017-0506,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1139,,,017-0659,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1140,,,017-0786,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1141,,,017-0795,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1142,,,017-0797,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1143,,,017-0992,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1144,,,017-0994,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1145,,,017-1142,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1146,,,017-1144,N/A,Culex pipiens- restuans,,,USA,IL,Mchenry,,,,,,,,,,,,,,,,
W1147,,,017-0474,N/A,Culex pipiens- restuans,,,USA,IL,Stephenson,,,,,,,,,,,,,,,,
W1148,,,017-0901,N/A,Culex pipiens- restuans,,,USA,IL,Stephenson,,,,,,,,,,,,,,,,
W1149,,,017-0915,N/A,Culex pipiens- restuans,,,USA,IL,Stephenson,,,,,,,,,,,,,,,,
W1150,,,017-0972,N/A,Culex pipiens- restuans,,,USA,IL,Stephenson,,,,,,,,,,,,,,,,
W1151,,,017-0982,N/A,Culex pipiens- restuans,,,USA,IL,Stephenson,,,,,,,,,,,,,,,,
W1152,,,017-0589,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1153,,,017-0590,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1154,,,017-0592,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1155,,,017-1255,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1156,,,017-0079,2017-06-21,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1157,,,017-0076,2017-06-21,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1158,,,017-0208,2017-07-07,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1159,,,017-0249,2017-07-13,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1160,,,017-1256,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1161,,,017-0348,2017-07-21,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1162,,,017-0386,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
W1163,,,017-0529,N/A,Culex pipiens- restuans,,,USA,IL,Dupage,,,,,,,,,,,,,,,,
